City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Cockburn Town,TC,21.4612,-71.1419,77.94,69,0,16.89,clear sky
1,Barrow,US,71.2906,-156.7887,-21.98,76,0,6.91,clear sky
2,Farafangana,MG,-22.8167,47.8333,76.62,85,77,8.34,light rain
3,Albany,US,42.6001,-73.9662,27.43,91,100,7.0,snow
4,Puerto Carreno,CO,6.189,-67.4859,98.29,32,89,7.45,overcast clouds
5,Valparaiso,CL,-33.0393,-71.6273,67.64,66,0,11.5,clear sky
6,Kenitra,MA,34.261,-6.5802,61.56,76,100,7.0,overcast clouds
7,Vaini,TO,-21.2,-175.2,75.36,100,75,1.14,broken clouds
8,Punta Arenas,CL,-53.15,-70.9167,50.11,66,100,14.76,overcast clouds
9,El Jicaro,GT,14.9167,-89.9,96.33,34,23,4.99,few clouds
10,Kapaa,US,22.0752,-159.319,71.58,78,67,11.65,light rain
11,San Cristobal,VE,7.7669,-72.225,75.38,55,95,2.82,overcast clouds
12,Puerto Ayora,EC,-0.7393,-90.3518,87.76,86,33,7.0,scattered clouds
13,Victoria,HK,22.2855,114.1577,73.38,76,32,8.01,scattered clouds
14,La Ronge,CA,55.1001,-105.2842,18.27,90,98,8.79,light snow
15,Saint-Louis,SN,16.3333,-15.0,97.29,4,1,13.04,clear sky
16,Cuamba,MZ,-14.8031,36.5372,69.3,98,100,1.25,overcast clouds
17,Neiafu,TO,-18.65,-173.9833,80.67,73,97,5.14,moderate rain
18,Pundaguitan,PH,6.3711,126.1689,81.61,80,85,10.56,overcast clouds
19,Kutum,SD,14.2,24.6667,72.55,15,62,12.08,broken clouds
20,New Norfolk,AU,-42.7826,147.0587,54.9,98,6,3.13,clear sky
21,Ixtapa,MX,20.7,-105.2,74.43,57,0,4.61,clear sky
22,Ribeira Grande,PT,38.5167,-28.7,63.0,55,20,8.05,few clouds
23,Hermanus,ZA,-34.4187,19.2345,66.79,88,10,17.96,clear sky
24,Tasiilaq,GL,65.6145,-37.6368,32.16,88,99,22.01,overcast clouds
25,Ushuaia,AR,-54.8,-68.3,51.46,58,75,2.3,broken clouds
26,Fortuna,US,40.5982,-124.1573,62.92,37,0,20.71,clear sky
27,Aksarka,RU,66.5606,67.7975,12.92,95,100,10.85,light snow
28,Hobart,AU,-42.8794,147.3294,55.26,92,7,6.91,clear sky
29,Cape Town,ZA,-33.9258,18.4232,72.09,69,32,6.08,scattered clouds
30,Varna,BG,43.2167,27.9167,33.87,81,0,5.75,clear sky
31,Ilulissat,GL,69.2167,-51.1,6.82,66,75,10.36,broken clouds
32,Carnarvon,AU,-24.8667,113.6333,76.32,74,4,17.65,clear sky
33,Krasnoselkup,RU,65.7,82.4667,-13.0,100,15,9.89,few clouds
34,Cidreira,BR,-30.1811,-50.2056,72.27,59,95,10.36,overcast clouds
35,Katobu,ID,-4.9408,122.5276,76.08,94,75,3.29,broken clouds
36,Avarua,CK,-21.2078,-159.775,73.45,100,61,1.14,broken clouds
37,Mataura,NZ,-46.1927,168.8643,50.49,97,41,2.37,scattered clouds
38,Tainan,TW,22.9908,120.2133,70.88,61,2,3.44,clear sky
39,Georgetown,MY,5.4112,100.3354,82.33,83,20,0.0,few clouds
40,Katsuura,JP,35.1333,140.3,56.08,85,50,6.02,scattered clouds
41,Ugoofaaru,MV,5.6667,73.0,83.08,73,39,10.42,scattered clouds
42,Murgab,TM,37.4966,61.9714,65.77,56,100,10.49,overcast clouds
43,Port Blair,IN,11.6667,92.75,78.84,89,20,0.0,mist
44,Pudozh,RU,61.8099,36.5345,27.5,97,100,3.67,overcast clouds
45,Zheleznodorozhnyy,RU,55.7503,38.0042,28.92,92,100,5.75,overcast clouds
46,Luwuk,ID,-0.9516,122.7875,77.13,90,95,2.71,overcast clouds
47,Bluff,NZ,-46.6,168.3333,51.8,89,30,7.9,scattered clouds
48,Haines Junction,CA,60.7522,-137.5108,21.15,73,100,10.36,overcast clouds
49,Tynda,RU,55.1667,124.7167,-6.57,98,88,2.33,overcast clouds
50,Korla,CN,41.7597,86.1469,53.76,30,74,10.09,broken clouds
51,La Ligua,CL,-32.4524,-71.2311,77.14,47,6,9.24,clear sky
52,Black River,JM,18.0264,-77.8487,86.5,52,0,19.39,clear sky
53,Alyangula,AU,-13.8483,136.4192,83.12,75,96,7.7,overcast clouds
54,Jamestown,US,42.097,-79.2353,20.79,58,100,19.57,overcast clouds
55,Merke,KZ,42.8728,73.1786,51.46,78,100,5.14,moderate rain
56,Maltahohe,NA,-24.8333,16.9833,77.81,47,86,15.59,overcast clouds
57,Aguas Formosas,BR,-17.0822,-40.9358,89.44,43,0,6.15,clear sky
58,Qaanaaq,GL,77.484,-69.3632,-11.24,71,3,3.22,clear sky
59,Nemuro,JP,43.3236,145.575,30.65,81,43,16.98,scattered clouds
60,Baylo,PH,7.8539,126.0581,74.25,98,100,1.81,overcast clouds
61,Karasjok,NO,69.4719,25.5112,24.04,98,75,0.67,broken clouds
62,Dikson,RU,73.5069,80.5464,-9.0,92,100,21.3,overcast clouds
63,Rikitea,PF,-23.1203,-134.9692,78.62,73,74,10.92,broken clouds
64,Namibe,AO,-15.1961,12.1522,73.65,80,80,14.47,broken clouds
65,Ikalamavony,MG,-21.15,46.5833,69.17,80,100,7.85,overcast clouds
66,Laela,TZ,-8.5667,32.05,61.39,86,100,3.29,overcast clouds
67,Kibaya,TZ,-5.3,36.5667,63.39,75,100,4.97,overcast clouds
68,Honiara,SB,-9.4333,159.95,76.68,89,100,2.46,overcast clouds
69,Hanyang,CN,32.1371,105.5126,66.15,62,100,0.89,overcast clouds
70,Bambous Virieux,MU,-20.3428,57.7575,80.22,84,70,12.3,light rain
71,Constitucion,CL,-35.3333,-72.4167,67.93,67,7,5.88,clear sky
72,Khatanga,RU,71.9667,102.5,-24.0,100,98,5.91,overcast clouds
73,Darnah,LY,32.767,22.6367,53.37,72,32,17.92,scattered clouds
74,Dingle,PH,10.9995,122.6711,76.32,89,89,3.76,overcast clouds
75,Port Elizabeth,ZA,-33.918,25.5701,84.09,71,75,5.39,broken clouds
76,Port Keats,AU,-14.25,129.55,80.2,77,88,4.0,light rain
77,Uvalde,US,29.3669,-99.767,51.4,15,0,4.61,clear sky
78,Airai,TL,-8.9266,125.4092,60.24,91,98,1.43,overcast clouds
79,Mar Del Plata,AR,-38.0023,-57.5575,66.22,72,20,9.22,few clouds
80,Anadyr,RU,64.75,177.4833,1.9,71,0,6.71,clear sky
81,Troitsko-Pechorsk,RU,62.7084,56.1964,19.9,95,100,8.9,light snow
82,Clyde River,CA,70.4692,-68.5914,-16.37,69,75,4.61,broken clouds
83,Vao,NC,-22.6667,167.4833,79.16,71,27,10.33,scattered clouds
84,Cayenne,GF,4.9333,-52.3333,76.08,26,100,10.36,moderate rain
85,Upernavik,GL,72.7868,-56.1549,-9.22,92,100,12.88,overcast clouds
86,Chuy,UY,-33.6971,-53.4616,70.52,49,8,10.25,clear sky
87,Tefe,BR,-3.3542,-64.7114,91.51,66,40,8.05,scattered clouds
88,Newport,GB,51.5877,-2.9984,50.83,72,89,24.45,light rain
89,Hambantota,LK,6.1241,81.1185,78.71,81,96,2.73,overcast clouds
90,Kavieng,PG,-2.5744,150.7967,81.59,69,75,7.18,broken clouds
91,East London,ZA,-33.0153,27.9116,79.27,83,86,15.1,overcast clouds
92,Sioux Lookout,CA,50.1001,-91.917,7.52,81,94,7.96,overcast clouds
93,Hilo,US,19.7297,-155.09,75.61,85,40,5.75,scattered clouds
94,Yulin,CN,22.6333,110.15,69.39,79,19,3.56,few clouds
95,Kaitangata,NZ,-46.2817,169.8464,48.0,95,25,4.92,scattered clouds
96,Sonepur,IN,20.8333,83.9167,75.61,30,10,1.23,clear sky
97,Shimoda,JP,34.6667,138.95,53.1,65,58,3.53,broken clouds
98,Zhigansk,RU,66.7697,123.3711,-23.87,100,91,4.76,overcast clouds
99,Esperance,AU,-33.8667,121.9,67.39,71,33,6.38,scattered clouds
100,Belmonte,BR,-15.8631,-38.8828,83.82,64,1,8.37,clear sky
101,Arman,RU,59.7,150.1667,11.23,79,100,8.72,overcast clouds
102,Pineville,US,31.3224,-92.4343,50.23,34,0,18.41,clear sky
103,Severo-Kurilsk,RU,50.6789,156.125,29.64,91,79,7.25,broken clouds
104,Grimshaw,CA,56.1834,-117.6027,15.42,79,100,12.66,light snow
105,Roald,NO,62.5833,6.1333,53.74,35,0,10.36,clear sky
106,Caravelas,BR,-17.7125,-39.2481,85.73,59,4,9.37,clear sky
107,Kita,ML,13.0349,-9.4895,98.01,10,14,7.52,few clouds
108,Ostrovnoy,RU,68.0531,39.5131,30.52,76,100,15.99,overcast clouds
109,Atasu,KZ,48.6814,71.6433,33.94,98,100,7.45,snow
110,Saint-Pierre,RE,-21.3393,55.4781,79.29,85,0,13.8,clear sky
111,Barranco De Loba,CO,8.946,-74.1065,94.23,42,82,4.05,broken clouds
112,Codrington,AU,-38.2667,141.9667,52.43,91,0,7.67,clear sky
113,Luderitz,NA,-26.6481,15.1594,67.15,85,51,9.04,broken clouds
114,Cabo San Lucas,MX,22.8909,-109.9124,77.61,67,0,3.44,clear sky
115,Atuona,PF,-9.8,-139.0333,78.51,74,82,14.76,broken clouds
116,Lompoc,US,34.6391,-120.4579,69.85,30,0,8.05,clear sky
117,Kodiak,US,57.79,-152.4072,36.91,93,100,8.05,overcast clouds
118,Kungurtug,RU,50.5994,97.5228,10.22,97,100,1.36,overcast clouds
119,Sorland,NO,67.667,12.6934,41.31,79,7,3.6,clear sky
120,Bonavista,CA,48.6499,-53.1147,29.28,77,91,18.99,overcast clouds
121,Busselton,AU,-33.65,115.3333,66.81,85,84,5.3,broken clouds
122,Casa Grande,US,32.8795,-111.7573,68.99,15,0,14.97,clear sky
123,Chokurdakh,RU,70.6333,147.9167,-28.88,100,39,3.98,scattered clouds
124,Port Alfred,ZA,-33.5906,26.891,82.02,66,100,19.3,overcast clouds
125,Touho,NC,-20.7833,165.2333,79.2,82,68,11.86,broken clouds
126,Baruun-Urt,MN,46.6806,113.2792,18.54,68,64,6.58,broken clouds
127,Bengkulu,ID,-3.8004,102.2655,77.09,91,95,4.38,light rain
128,College,US,64.8569,-147.8028,1.08,86,3,5.26,clear sky
129,Grand Gaube,MU,-20.0064,57.6608,81.37,83,26,7.0,scattered clouds
130,Rustenburg,ZA,-25.6676,27.2421,78.44,37,68,1.68,broken clouds
131,Nome,US,64.5011,-165.4064,23.07,33,0,16.11,clear sky
132,Gimli,CA,50.6336,-96.9907,8.6,79,100,18.77,overcast clouds
133,Dhidhdhoo,MV,6.8833,73.1,83.21,68,29,6.42,scattered clouds
134,Acajutla,SV,13.5928,-89.8275,84.47,60,44,10.49,scattered clouds
135,Umm Kaddadah,SD,13.6017,26.6876,73.83,14,87,13.69,overcast clouds
136,Aguachica,CO,8.3084,-73.6166,93.24,42,82,4.52,broken clouds
137,Saldanha,ZA,-33.0117,17.9442,64.35,91,38,8.46,scattered clouds
138,Pevek,RU,69.7008,170.3133,-11.65,100,96,3.15,overcast clouds
139,Meulaboh,ID,4.1363,96.1285,78.35,87,91,3.15,overcast clouds
140,Hofn,IS,64.2539,-15.2082,40.66,69,46,12.35,scattered clouds
141,Saint-Augustin,CA,51.226,-58.6502,11.14,94,100,20.02,snow
142,Vestmannaeyjar,IS,63.4427,-20.2734,34.79,86,40,17.27,scattered clouds
143,Marzuq,YE,14.4,46.4667,65.32,51,9,7.45,clear sky
144,Penzance,GB,50.1186,-5.5371,49.01,79,100,34.11,light rain
145,Kahului,US,20.8947,-156.47,77.02,66,20,14.97,few clouds
146,Nishihara,JP,26.1842,127.7558,65.48,72,20,4.61,few clouds
147,Chake Chake,TZ,-5.2459,39.7666,78.69,76,99,10.4,overcast clouds
148,Praia Da Vitoria,PT,38.7333,-27.0667,62.76,64,74,11.1,broken clouds
149,Port Hardy,CA,50.6996,-127.4199,44.6,89,100,16.04,overcast clouds
150,Hamilton,US,39.1834,-84.5333,25.36,57,75,23.02,broken clouds
151,Samarai,PG,-10.6167,150.6667,81.84,80,99,8.1,overcast clouds
152,Reconquista,AR,-29.15,-59.65,77.45,44,2,8.39,clear sky
153,Moose Factory,CA,51.2585,-80.6094,6.8,61,100,16.11,overcast clouds
154,Nova Vodolaha,UA,49.7185,35.8708,24.17,89,100,5.77,overcast clouds
155,Castro,BR,-24.7911,-50.0119,68.76,93,94,5.93,overcast clouds
156,Ayorou,NE,14.7308,0.9174,92.52,12,88,8.9,overcast clouds
157,Kurchum,KZ,48.5722,83.6542,17.47,99,95,3.69,overcast clouds
158,Ekhabi,RU,53.5102,142.9671,9.59,98,99,4.88,overcast clouds
159,Cherskiy,RU,68.75,161.3,-9.92,100,99,6.76,overcast clouds
160,Kutahya,TR,39.4242,29.9833,17.35,87,100,5.19,overcast clouds
161,Necochea,AR,-38.5473,-58.7368,74.89,36,11,6.71,few clouds
162,Lagoa,PT,39.05,-27.9833,57.06,60,88,12.75,overcast clouds
163,Souillac,MU,-20.5167,57.5167,78.78,85,71,11.12,broken clouds
164,Inverell,AU,-29.7833,151.1167,59.67,90,94,1.01,overcast clouds
165,Thompson,CA,55.7435,-97.8558,11.62,82,100,6.24,overcast clouds
166,Cabedelo,BR,-6.9811,-34.8339,86.67,66,90,10.45,overcast clouds
167,Fare,PF,-16.7,-151.0167,81.25,71,74,11.61,broken clouds
168,Naze,JP,28.3667,129.4833,61.93,78,14,10.92,few clouds
169,Vostok,RU,46.4856,135.8833,12.51,96,100,3.83,overcast clouds
170,Nikolskoye,RU,59.7035,30.7861,33.8,95,97,3.13,overcast clouds
171,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,62,100,5.88,overcast clouds
172,Yellowknife,CA,62.456,-114.3525,4.41,81,100,8.01,overcast clouds
173,Sechura,PE,-5.5569,-80.8222,86.0,54,77,12.93,broken clouds
174,Longyearbyen,SJ,78.2186,15.6401,17.44,62,75,2.3,broken clouds
175,Deputatskiy,RU,69.3,139.9,-19.93,100,76,0.69,broken clouds
176,Charters Towers,AU,-20.1,146.2667,72.14,86,18,8.86,few clouds
177,Taos,US,36.4072,-105.5731,38.98,41,0,3.44,clear sky
178,Kincardine,GB,56.0667,-3.7167,46.67,77,61,7.09,broken clouds
179,Viedma,AR,-40.8135,-62.9967,73.76,47,47,18.84,scattered clouds
180,Hithadhoo,MV,-0.6,73.0833,82.49,74,20,7.29,few clouds
181,Daru,PG,-9.0763,143.2092,79.43,85,96,5.97,overcast clouds
182,Saskylakh,RU,71.9167,114.0833,-15.68,99,100,2.84,overcast clouds
183,Oyotun,PE,-6.8519,-79.3036,90.5,44,95,8.99,overcast clouds
184,Padang,ID,-0.9492,100.3543,78.85,87,99,2.89,overcast clouds
185,Kourou,GF,5.1552,-52.6478,76.1,89,90,10.31,overcast clouds
186,Zhuhai,CN,22.2769,113.5678,73.85,88,40,2.3,scattered clouds
187,Coahuayana,MX,18.7333,-103.6833,86.0,37,4,7.11,clear sky
188,Provideniya,RU,64.3833,-173.3,13.01,66,0,11.32,clear sky
189,Nioro,GM,13.35,-15.75,103.28,6,54,9.51,broken clouds
190,Arlit,NE,18.7369,7.3853,82.04,10,4,12.71,clear sky
191,Nokaneng,BW,-19.6667,22.2667,75.27,61,84,3.6,broken clouds
192,Bredasdorp,ZA,-34.5322,20.0403,70.56,80,4,11.43,clear sky
193,Itarema,BR,-2.9248,-39.9167,82.67,69,99,6.04,overcast clouds
194,San Vicente,AR,-26.6167,-54.1333,76.46,55,94,3.87,overcast clouds
195,Ilheus,BR,-14.7889,-39.0494,84.4,63,26,8.43,scattered clouds
196,Te Anau,NZ,-45.4167,167.7167,46.17,92,10,1.41,clear sky
197,Taoudenni,ML,22.6783,-3.9836,82.71,8,0,9.62,clear sky
198,Cotonou,BJ,6.3654,2.4183,83.44,72,96,15.9,overcast clouds
199,Vardo,NO,70.3705,31.1107,31.51,75,93,6.04,overcast clouds
200,Nanortalik,GL,60.1432,-45.2371,15.13,82,100,42.95,light snow
201,Qixingtai,CN,30.4135,111.8874,66.45,86,21,4.36,few clouds
202,Boyolangu,ID,-8.1181,111.8935,75.6,93,100,4.03,moderate rain
203,Vilyuysk,RU,63.7553,121.6247,-23.55,100,93,2.95,overcast clouds
204,Ponta Do Sol,PT,32.6667,-17.1,69.71,73,98,11.23,overcast clouds
205,Samagaltay,RU,50.6022,95.0047,9.97,88,100,2.3,overcast clouds
206,Abha,SA,18.2164,42.5053,59.25,82,0,9.22,clear sky
207,Nabire,ID,-3.3667,135.4833,76.3,92,100,3.09,light rain
208,Broome,US,42.2506,-75.833,23.2,74,100,19.57,haze
209,Winslow,US,35.0242,-110.6974,39.38,60,0,4.61,clear sky
210,Dunedin,NZ,-45.8742,170.5036,53.8,82,4,1.01,clear sky
211,Ierapetra,GR,35.01,25.7353,44.15,75,100,11.01,overcast clouds
212,Mahebourg,MU,-20.4081,57.7,81.25,89,40,9.22,scattered clouds
213,Lamar,US,33.6668,-95.5836,50.99,31,0,8.05,clear sky
214,Fairbanks,US,64.8378,-147.7164,10.4,45,0,13.8,clear sky
215,Kinkala,CG,-4.3614,14.7644,71.4,98,100,3.31,moderate rain
216,Diamantino,BR,-14.4086,-56.4461,81.05,73,100,5.23,light rain
217,Balikpapan,ID,-1.2675,116.8289,76.55,90,78,1.66,light rain
218,Orotukan,RU,62.2667,151.7,-3.33,100,100,1.45,overcast clouds
219,Do Gonbadan,IR,30.3586,50.7981,66.29,59,75,0.0,dust
220,Aosta,IT,45.7667,7.4167,28.9,66,20,14.97,few clouds
221,Sayyan,YE,15.1718,44.3244,60.46,35,40,1.48,scattered clouds
222,Faanui,PF,-16.4833,-151.75,81.46,71,99,12.33,light rain
223,Duluth,US,46.7833,-92.1066,15.04,50,0,13.8,clear sky
224,Poum,NC,-20.2333,164.0167,80.62,78,4,7.31,clear sky
225,Tiznit,MA,29.5833,-9.5,58.91,74,91,9.89,overcast clouds
226,Meiganga,CM,6.5167,14.3,82.74,22,51,6.06,broken clouds
227,Mulege,MX,26.8833,-111.9833,70.92,24,2,17.74,clear sky
228,Toamasina,MG,-18.1667,49.3833,76.53,86,81,7.23,moderate rain
229,Pilibhit,IN,28.6333,79.8,64.33,44,0,2.84,clear sky
230,Torbay,CA,47.6666,-52.7314,38.28,79,61,5.01,broken clouds
231,Changji,CN,44.0167,87.3167,48.99,71,0,6.71,clear sky
232,Changping,CN,40.2186,116.2197,40.64,69,100,3.47,overcast clouds
233,Adrar,MR,20.5022,-10.0711,81.95,7,0,11.54,clear sky
234,Tuktoyaktuk,CA,69.4541,-133.0374,-9.36,97,100,12.8,overcast clouds
235,Half Moon Bay,US,37.4636,-122.4286,64.62,66,0,10.36,clear sky
236,Masaurhi,IN,25.3509,85.0342,73.29,28,0,8.41,clear sky
237,Hualmay,PE,-11.0964,-77.6139,77.43,71,59,10.31,broken clouds
238,Polovinnoye,RU,54.7914,65.9864,1.98,97,86,7.9,overcast clouds
239,Esqueda,MX,30.7167,-109.5833,57.76,18,31,9.89,scattered clouds
240,Ponta Delgada,PT,37.7333,-25.6667,61.52,59,20,10.36,few clouds
241,Lata,PT,40.1629,-8.3327,52.07,95,100,6.49,overcast clouds
242,Sumkino,RU,58.1108,68.3244,-12.44,100,28,3.96,scattered clouds
243,Lodwar,KE,3.1191,35.5973,89.24,28,60,6.51,broken clouds
244,Zyryanka,RU,65.75,150.85,-5.82,96,100,9.73,overcast clouds
245,Labuan,MY,5.2767,115.2417,79.11,85,64,6.85,broken clouds
246,Inuvik,CA,68.3499,-133.7218,-12.14,77,100,8.05,overcast clouds
247,Umm Lajj,SA,25.0213,37.2685,68.36,56,100,16.6,overcast clouds
248,Labuhan,ID,-6.8844,112.2051,78.98,86,100,5.14,overcast clouds
249,Saint-Philippe,RE,-21.3585,55.7679,79.21,88,71,14.38,moderate rain
250,Anloga,GH,5.7947,0.8973,82.13,74,100,9.78,overcast clouds
251,Lebu,CL,-37.6167,-73.65,64.29,70,12,17.09,few clouds
252,Mednogorsk,RU,51.4128,57.595,2.43,89,97,14.83,overcast clouds
253,Beloha,MG,-25.1667,45.05,76.46,76,8,18.32,clear sky
254,Dibulla,CO,11.2725,-73.3091,85.3,67,97,6.55,overcast clouds
255,Atar,MR,20.5169,-13.0499,89.11,5,0,14.29,clear sky
256,Yerbogachen,RU,61.2767,108.0108,-17.41,100,99,0.65,overcast clouds
257,Leningradskiy,RU,69.3833,178.4167,1.71,78,46,4.72,scattered clouds
258,Ginda,IN,30.6945,78.4932,53.33,31,1,7.78,clear sky
259,Wenling,CN,28.3669,121.36,60.53,95,49,4.74,scattered clouds
260,Westport,US,41.1415,-73.3579,35.58,85,100,23.02,light snow
261,Bilma,NE,18.6853,12.9164,74.84,11,4,10.4,clear sky
262,Aklavik,CA,68.2191,-135.0107,-5.8,71,75,17.27,broken clouds
263,Tigzirt,DZ,36.8886,4.1198,55.67,80,21,9.17,few clouds
264,Birao,CF,10.2849,22.7882,84.11,13,76,6.06,broken clouds
265,Arraial Do Cabo,BR,-22.9661,-42.0278,79.93,81,39,9.15,scattered clouds
266,Abu Zabad,SD,12.35,29.25,79.66,14,51,14.41,broken clouds
267,Krasnyy Yar,RU,46.5331,48.3456,26.53,84,100,10.78,overcast clouds
268,Shache,CN,38.4167,77.2406,62.71,18,93,9.33,overcast clouds
269,Tabou,CI,4.423,-7.3528,82.56,75,82,3.74,broken clouds
270,Hervey Bay,AU,-25.2986,152.8535,73.11,74,3,14.23,clear sky
271,Dicabisagan,PH,17.0818,122.4157,75.54,91,100,5.7,overcast clouds
272,Saint George,US,37.1041,-113.5841,55.44,23,0,1.99,clear sky
273,Iringa,TZ,-7.7667,35.7,61.14,95,92,4.41,light rain
274,Borod,RO,46.9833,22.6333,27.45,52,17,1.48,few clouds
275,Pacific Grove,US,36.6177,-121.9166,64.58,75,0,8.01,clear sky
276,Schwerin,DE,53.6294,11.4132,45.14,37,0,5.01,clear sky
277,Russell,US,32.3502,-85.1999,42.4,45,0,26.46,clear sky
278,Visnes,NO,59.3556,5.2242,44.65,57,75,25.32,broken clouds
279,Asfi,MA,32.2994,-9.2372,60.82,74,100,11.27,overcast clouds
280,Solnechnyy,RU,50.7214,136.6319,6.31,96,66,3.31,broken clouds
281,Pascagoula,US,30.3658,-88.5561,50.0,33,0,23.02,clear sky
282,Ust-Uda,RU,54.1742,103.0304,-0.54,98,100,4.65,overcast clouds
283,Whitianga,NZ,-36.8333,175.7,64.04,87,100,8.12,overcast clouds
284,Teguldet,RU,57.3064,88.1667,-11.94,100,75,2.51,broken clouds
285,Tambopata,PE,-12.7333,-69.1833,67.33,99,100,7.25,overcast clouds
286,Richards Bay,ZA,-28.783,32.0377,76.05,79,0,11.83,clear sky
287,Strezhevoy,RU,60.7333,77.5889,-3.21,99,100,4.9,overcast clouds
288,Koslan,RU,63.4564,48.8989,25.72,93,78,7.83,broken clouds
289,Comodoro Rivadavia,AR,-45.8667,-67.5,58.86,41,0,8.05,clear sky
290,Natal,BR,-5.795,-35.2094,86.65,70,75,14.97,broken clouds
291,Mogadishu,SO,2.0371,45.3438,78.85,77,87,18.54,overcast clouds
292,Svetlograd,RU,45.3353,42.8547,25.59,72,75,0.69,broken clouds
293,Paita,PE,-5.0892,-81.1144,82.53,64,94,11.68,overcast clouds
294,Yanam,IN,16.7333,82.2167,73.36,78,2,2.33,clear sky
295,Sept-Iles,CA,50.2001,-66.3821,22.05,90,100,18.41,snow
296,Nyagan,RU,62.1406,65.3936,11.89,92,100,10.27,overcast clouds
297,Noginsk,RU,55.8665,38.4438,28.17,94,99,5.06,overcast clouds
298,Garoua,CM,9.3,13.4,91.9,14,35,3.2,scattered clouds
299,Launceston,AU,-41.45,147.1667,55.35,89,75,0.0,broken clouds
300,Amahai,ID,-3.3333,128.9167,78.33,87,86,3.94,overcast clouds
301,Payo,ID,-3.7508,103.6372,73.33,99,100,1.59,light rain
302,Chekmagush,RU,55.1319,54.6556,-5.85,100,38,2.93,scattered clouds
